X,Y,START_YR,END_YR,S_PER,E_PER,S_DAY,E_DAY,Flow_m3d
480791,2133270,1984,1985,6,7,151,181,-942
485843,2150447,1984,1985,6,7,151,181,-2520
498446,2140032,1984,1985,6,7,151,181,-1846
480210,2151387,1984,1985,6,7,151,181,-2610
478906,2138404,1984,1985,6,7,151,181,-3469
481682,2148727,1984,1985,6,7,151,181,-1740
481343,2144628,1984,1985,6,7,151,181,-3480
487162,2141990,1984,1985,6,7,151,181,-5608
487094,2143085,1984,1985,6,7,151,181,-5884
480489,2134541,1984,1985,6,7,151,181,-4327
485383,2135593,1984,1985,6,7,151,181,-1198
485353,2136042,1984,1985,6,7,151,181,-5408
489804,2135343,1984,1985,6,7,151,181,-1745
481368,2134327,1984,1985,6,7,151,181,-844
480015,2134312,1984,1985,6,7,151,181,-6344
479873,2134178,1984,1985,6,7,151,181,-4295
477696,2134789,1984,1985,6,7,151,181,-3098
482128,2135810,1984,1985,6,7,151,181,-2708
483719,2134751,1984,1985,6,7,151,181,-4334
483445,2136059,1984,1985,6,7,151,181,-6629
482587,2134705,1984,1985,6,7,151,181,-3434
483587,2135232,1984,1985,6,7,151,181,-5528
487365,2136808,1984,1985,6,7,151,181,-3228
480277,2137821,1984,1985,6,7,151,181,-4577
482186,2134254,1984,1985,6,7,151,181,-846
483267,2136640,1984,1985,6,7,151,181,-6605
485577,2137590,1984,1985,6,7,151,181,-1516
485987,2137418,1984,1985,6,7,151,181,-1471
485357,2138170,1984,1985,6,7,151,181,-4070
481261,2131506,1984,1985,6,7,151,181,-4268
486699,2140007,1984,1985,6,7,151,181,-3663
487793,2133865,1984,1985,6,7,151,181,-5257
485681,2132491,1984,1985,6,7,151,181,-4195
487314,2135852,1984,1985,6,7,151,181,-3158
486679,2133212,1984,1985,6,7,151,181,-1985
487734,2132727,1984,1985,6,7,151,181,-5614
486893,2138915,1984,1985,6,7,151,181,-5432
485573,2136312,1984,1985,6,7,151,181,-2869
486493,2134490,1984,1985,6,7,151,181,-3966
484822,2133935,1984,1985,6,7,151,181,-5352
484272,2133665,1984,1985,6,7,151,181,-2400
483200,2133848,1984,1985,6,7,151,181,-2503
484192,2132586,1984,1985,6,7,151,181,-1664
483602,2132446,1984,1985,6,7,151,181,-2569
486233,2131345,1984,1985,6,7,151,181,-4208
486333,2132216,1984,1985,6,7,151,181,-2748
488634,2132855,1984,1985,6,7,151,181,-473
488153,2133115,1984,1985,6,7,151,181,-2879
486343,2136134,1984,1985,6,7,151,181,-3260
488083,2134134,1984,1985,6,7,151,181,-4821
485969,2135229,1984,1985,6,7,151,181,-2097
489444,2134015,1984,1985,6,7,151,181,-5284
489484,2134564,1984,1985,6,7,151,181,-2610
489804,2135343,1984,1985,6,7,151,181,-2571
488874,2136877,1984,1985,6,7,151,181,-6559
493646,2134643,1984,1985,6,7,151,181,-3470
492327,2134822,1984,1985,6,7,151,181,-4316
493246,2135738,1984,1985,6,7,151,181,-2139
492660,2136245,1984,1985,6,7,151,181,-1139
481265,2133300,1984,1985,6,7,151,181,-2599
481103,2138473,1984,1985,6,7,151,181,-1237
482401,2131586,1984,1985,6,7,151,181,-3817
482632,2132332,1984,1985,6,7,151,181,-1293
480912,2132969,1984,1985,6,7,151,181,-2603
483430,2130663,1984,1985,6,7,151,181,-4386
483177,2130602,1984,1985,6,7,151,181,-5143
483552,2130452,1984,1985,6,7,151,181,-1882
483815,2130811,1984,1985,6,7,151,181,-4301
484339,2131154,1984,1985,6,7,151,181,-1951
485210,2132061,1984,1985,6,7,151,181,-3898
484935,2131404,1984,1985,6,7,151,181,-1381
485856,2141928,1984,1985,6,7,151,181,-1140
484129,2130853,1984,1985,6,7,151,181,-3736
483792,2130536,1984,1985,6,7,151,181,-3861
481638,2133393,1984,1985,6,7,151,181,-5922
483072,2129627,1984,1985,6,7,151,181,-1880
480995,2131462,1984,1985,6,7,151,181,-158
486705,2123955,1984,1985,6,7,151,181,-1149
480443,2134197,1984,1985,6,7,151,181,-1068
479950,2133465,1984,1985,6,7,151,181,-4811
479688,2133363,1984,1985,6,7,151,181,-2508
479648,2133076,1984,1985,6,7,151,181,-3110
478437,2134424,1984,1985,6,7,151,181,-478
476178,2134095,1984,1985,6,7,151,181,-2149
483120,2131330,1984,1985,6,7,151,181,-1821
476778,2134389,1984,1985,6,7,151,181,-3288
477814,2133790,1984,1985,6,7,151,181,-2258
482211,2130826,1984,1985,6,7,151,181,-2009
479896,2133084,1984,1985,6,7,151,181,-3801
485550,2142726,1984,1985,6,7,151,181,-3807
486562,2130782,1984,1985,6,7,151,181,-2437
487133,2129237,1984,1985,6,7,151,181,-4104
487635,2129008,1984,1985,6,7,151,181,-965
487975,2128974,1984,1985,6,7,151,181,-10650
487231,2128266,1984,1985,6,7,151,181,-2689
488178,2127972,1984,1985,6,7,151,181,-12555
489421,2127836,1984,1985,6,7,151,181,-1987
487085,2126212,1984,1985,6,7,151,181,-5024
486650,2126527,1984,1985,6,7,151,181,-607
488882,2127217,1984,1985,6,7,151,181,-7501
487111,2126517,1984,1985,6,7,151,181,-2689
489958,2126538,1984,1985,6,7,151,181,-1981
486666,2126212,1984,1985,6,7,151,181,-1739
489992,2126177,1984,1985,6,7,151,181,-6638
490912,2126096,1984,1985,6,7,151,181,-1714
492891,2126808,1984,1985,6,7,151,181,-5673
488261,2127516,1984,1985,6,7,151,181,-5001
486026,2130803,1984,1985,6,7,151,181,-4883
485222,2130406,1984,1985,6,7,151,181,-2457
496467,2128172,1984,1985,6,7,151,181,-2760
493006,2128467,1984,1985,6,7,151,181,-1415
492890,2127862,1984,1985,6,7,151,181,-4904
497615,2129035,1984,1985,6,7,151,181,-5916
497036,2129582,1984,1985,6,7,151,181,-3479
497315,2129600,1984,1985,6,7,151,181,-4811
497439,2129597,1984,1985,6,7,151,181,-4741
496647,2129289,1984,1985,6,7,151,181,-6920
496435,2128999,1984,1985,6,7,151,181,-1725
496048,2129025,1984,1985,6,7,151,181,-8208
495713,2128981,1984,1985,6,7,151,181,-13785
495413,2128559,1984,1985,6,7,151,181,-9058
495360,2128726,1984,1985,6,7,151,181,-7189
494961,2128603,1984,1985,6,7,151,181,-6936
492704,2128176,1984,1985,6,7,151,181,-950
492917,2128568,1984,1985,6,7,151,181,-8838
492829,2128339,1984,1985,6,7,151,181,-9897
491807,2127960,1984,1985,6,7,151,181,-4549
490706,2127793,1984,1985,6,7,151,181,-6318
496162,2128409,1984,1985,6,7,151,181,-2609
489528,2127154,1984,1985,6,7,151,181,-6298
489441,2127276,1984,1985,6,7,151,181,-2251
487902,2127087,1984,1985,6,7,151,181,-2864
492715,2127316,1984,1985,6,7,151,181,-2194
492727,2127595,1984,1985,6,7,151,181,-245
486440,2128685,1984,1985,6,7,151,181,-6190
487217,2127605,1984,1985,6,7,151,181,-2355
484817,2130992,1984,1985,6,7,151,181,-2689
484526,2130414,1984,1985,6,7,151,181,-2264
485444,2131291,1984,1985,6,7,151,181,-3538
485285,2131689,1984,1985,6,7,151,181,-6606
487741,2125198,1984,1985,6,7,151,181,-629
497979,2128002,1984,1985,6,7,151,181,-2130
498560,2127688,1984,1985,6,7,151,181,-3775
499305,2127979,1984,1985,6,7,151,181,-2398
499184,2127397,1984,1985,6,7,151,181,-3328
498387,2122183,1984,1985,6,7,151,181,-5740
498543,2122563,1984,1985,6,7,151,181,-4048
500132,2122660,1984,1985,6,7,151,181,-5984
499460,2123283,1984,1985,6,7,151,181,-5257
498704,2122951,1984,1985,6,7,151,181,-3300
498012,2128664,1984,1985,6,7,151,181,-3720
498497,2128189,1984,1985,6,7,151,181,-2669
500626,2125033,1984,1985,6,7,151,181,-1904
500747,2124403,1984,1985,6,7,151,181,-2136
501476,2124659,1984,1985,6,7,151,181,-5095
501597,2124497,1984,1985,6,7,151,181,-6347
502121,2124423,1984,1985,6,7,151,181,-6669
501779,2124406,1984,1985,6,7,151,181,-4766
502113,2124639,1984,1985,6,7,151,181,-5776
502326,2124457,1984,1985,6,7,151,181,-7231
502892,2124315,1984,1985,6,7,151,181,-5546
499862,2127969,1984,1985,6,7,151,181,-4191
499774,2128224,1984,1985,6,7,151,181,-1497
499404,2128348,1984,1985,6,7,151,181,-9367
499184,2128488,1984,1985,6,7,151,181,-5353
498855,2128500,1984,1985,6,7,151,181,-6719
498541,2128735,1984,1985,6,7,151,181,-5692
498153,2128420,1984,1985,6,7,151,181,-11322
498224,2129148,1984,1985,6,7,151,181,-5351
485473,2137437,1984,1985,6,7,151,181,-1808
485605,2137177,1984,1985,6,7,151,181,-1534
483454,2134623,1984,1985,6,7,151,181,-1957
485612,2137181,1984,1985,6,7,151,181,-1280
486261,2136704,1984,1985,6,7,151,181,-1032
491659,2135219,1984,1985,6,7,151,181,-1258
486470,2136519,1984,1985,6,7,151,181,-5508
499453,2127639,1984,1985,6,7,151,181,-2143
486840,2136193,1984,1985,6,7,151,181,-2407
487154,2136372,1984,1985,6,7,151,181,-1799
485917,2137244,1984,1985,6,7,151,181,-864
486172,2136994,1984,1985,6,7,151,181,-1719
486360,2136858,1984,1985,6,7,151,181,-73
486540,2136732,1984,1985,6,7,151,181,-1673
486733,2136560,1984,1985,6,7,151,181,-950
486837,2136442,1984,1985,6,7,151,181,-2011
486157,2137340,1984,1985,6,7,151,181,-1464
486172,2136994,1984,1985,6,7,151,181,-2592
486633,2136909,1984,1985,6,7,151,181,-86
486880,2136614,1984,1985,6,7,151,181,-6566
488128,2138076,1984,1985,6,7,151,181,-1371
492311,2136377,1984,1985,6,7,151,181,-2789
493239,2137267,1984,1985,6,7,151,181,-976
487154,2136372,1984,1985,6,7,151,181,-1983
490524,2145198,1984,1985,6,7,151,181,-3282
490215,2136947,1984,1985,6,7,151,181,-2275
490395,2136697,1984,1985,6,7,151,181,-614
488920,2141217,1984,1985,6,7,151,181,-1814
490429,2140629,1984,1985,6,7,151,181,-6739
489524,2140324,1984,1985,6,7,151,181,-5594
494401,2141125,1984,1985,6,7,151,181,-3695
489024,2138895,1984,1985,6,7,151,181,-2328
492110,2138566,1984,1985,6,7,151,181,-1099
492185,2138296,1984,1985,6,7,151,181,-4034
491725,2138701,1984,1985,6,7,151,181,-6507
496929,2143163,1984,1985,6,7,151,181,-3301
496431,2141160,1984,1985,6,7,151,181,-7066
497573,2142887,1984,1985,6,7,151,181,-8986
495210,2141993,1984,1985,6,7,151,181,-2654
485811,2136521,1984,1985,6,7,151,181,-5110
497336,2141954,1984,1985,6,7,151,181,-2986
496897,2141745,1984,1985,6,7,151,181,-6375
496437,2142004,1984,1985,6,7,151,181,-7344
496509,2142463,1984,1985,6,7,151,181,-4812
492113,2140360,1984,1985,6,7,151,181,-1628
480042,2143331,1984,1985,6,7,151,181,-6359
487649,2141016,1984,1985,6,7,151,181,-2032
486789,2140914,1984,1985,6,7,151,181,-2026
487174,2140802,1984,1985,6,7,151,181,-1560
487435,2140423,1984,1985,6,7,151,181,-4838
487191,2140016,1984,1985,6,7,151,181,-89
496913,2138347,1984,1985,6,7,151,181,-4878
479525,2142124,1984,1985,6,7,151,181,-1961
479826,2143897,1984,1985,6,7,151,181,-2851
477767,2140498,1984,1985,6,7,151,181,-2640
479819,2141143,1984,1985,6,7,151,181,-359
476811,2147687,1984,1985,6,7,151,181,-2061
479054,2141245,1984,1985,6,7,151,181,-1485
479362,2140943,1984,1985,6,7,151,181,-849
477978,2138211,1984,1985,6,7,151,181,-3168
479631,2143506,1984,1985,6,7,151,181,-1469
477108,2150026,1984,1985,6,7,151,181,-483
476723,2136300,1984,1985,6,7,151,181,-712
477689,2141301,1984,1985,6,7,151,181,-861
479760,2144819,1984,1985,6,7,151,181,-3003
478505,2144514,1984,1985,6,7,151,181,-2013
477626,2144350,1984,1985,6,7,151,181,-1825
475535,2138416,1984,1985,6,7,151,181,-1448
470953,2140338,1984,1985,6,7,151,181,-1797
472181,2142453,1984,1985,6,7,151,181,-2132
478498,2156819,1984,1985,7,8,181,212,-3581
478008,2153563,1984,1985,7,8,181,212,-3082
482692,2154553,1984,1985,7,8,181,212,-1486
479219,2153704,1984,1985,7,8,181,212,-986
480744,2154714,1984,1985,7,8,181,212,-5480
480901,2152320,1984,1985,7,8,181,212,-2748
482973,2152823,1984,1985,7,8,181,212,-5944
480463,2157220,1984,1985,7,8,181,212,-2250
482157,2152446,1984,1985,7,8,181,212,-2092
480945,2151587,1984,1985,7,8,181,212,-3530
482650,2152058,1984,1985,7,8,181,212,-2852
481957,2152026,1984,1985,7,8,181,212,-6024
482283,2154851,1984,1985,7,8,181,212,-423
482419,2154039,1984,1985,7,8,181,212,-1294
479198,2154207,1984,1985,7,8,181,212,-3064
478144,2155925,1984,1985,7,8,181,212,-1534
483605,2152928,1984,1985,7,8,181,212,-3532
478144,2155181,1984,1985,7,8,181,212,-3068
478895,2155313,1984,1985,7,8,181,212,-5067
478946,2154626,1984,1985,7,8,181,212,-1635
479995,2155926,1984,1985,7,8,181,212,-176
478781,2155913,1984,1985,7,8,181,212,-3339
478540,2153210,1984,1985,7,8,181,212,-951
478126,2154207,1984,1985,7,8,181,212,-1546
477447,2154531,1984,1985,7,8,181,212,-3279
484108,2153620,1984,1985,7,8,181,212,-3682
479576,2155276,1984,1985,7,8,181,212,-3600
484606,2150489,1984,1985,7,8,181,212,-4565
481862,2140960,1984,1985,7,8,181,212,-1154
483445,2136071,1984,1985,7,8,181,212,-2151
483553,2150442,1984,1985,7,8,181,212,-1398
480571,2145040,1984,1985,7,8,181,212,-3128
485190,2144841,1984,1985,7,8,181,212,-2309
485124,2145120,1984,1985,7,8,181,212,-4221
485377,2141715,1984,1985,7,8,181,212,-447
485104,2145574,1984,1985,7,8,181,212,-88
483287,2146238,1984,1985,7,8,181,212,-2157
480917,2139244,1984,1985,7,8,181,212,-2146
480411,2143138,1984,1985,7,8,181,212,-3264
481716,2140255,1984,1985,7,8,181,212,-1588
488461,2146452,1984,1985,7,8,181,212,-1581
489467,2146172,1984,1985,7,8,181,212,-3318
480957,2145692,1984,1985,7,8,181,212,-1895
483850,2140451,1984,1985,7,8,181,212,-671
478852,2148058,1984,1985,7,8,181,212,-2681
480065,2145785,1984,1985,7,8,181,212,-1350
478706,2148642,1984,1985,7,8,181,212,-942
478413,2148337,1984,1985,7,8,181,212,-4260
485226,2139758,1984,1985,7,8,181,212,-6118
483260,2139989,1984,1985,7,8,181,212,-2826
480690,2137954,1984,1985,7,8,181,212,-1125
487986,2144947,1984,1985,7,8,181,212,-1523
480327,2148642,1984,1985,7,8,181,212,-3704
483374,2135359,1984,1985,7,8,181,212,-4022
484551,2144735,1984,1985,7,8,181,212,-4619
485761,2140779,1984,1985,7,8,181,212,-2141
479959,2146530,1984,1985,7,8,181,212,-1415
480757,2138752,1984,1985,7,8,181,212,-3125
478175,2149700,1984,1985,7,8,181,212,-165
487547,2143777,1984,1985,7,8,181,212,-4910
479963,2138791,1984,1985,7,8,181,212,-3701
478216,2137221,1984,1985,7,8,181,212,-447
479233,2137630,1984,1985,7,8,181,212,-513
479590,2136089,1984,1985,7,8,181,212,-115
477965,2135930,1984,1985,7,8,181,212,-1712
476896,2135388,1984,1985,7,8,181,212,-4572
477155,2135188,1984,1985,7,8,181,212,-1177
481303,2145227,1984,1985,7,8,181,212,-5335
480823,2144109,1984,1985,7,8,181,212,-3744
480797,2141915,1984,1985,7,8,181,212,-4294
483898,2137741,1984,1985,7,8,181,212,-2841
483034,2142593,1984,1985,7,8,181,212,-2150
479224,2150276,1984,1985,7,8,181,212,-3700
478689,2150496,1984,1985,7,8,181,212,-4725
483778,2138641,1984,1985,7,8,181,212,-5139
481481,2149520,1984,1985,7,8,181,212,-2830
480760,2150404,1984,1985,7,8,181,212,-3571
480221,2151033,1984,1985,7,8,181,212,-2011
481776,2150834,1984,1985,7,8,181,212,-4212
480664,2144482,1984,1985,7,8,181,212,-2994
481622,2136504,1984,1985,7,8,181,212,-4320
485070,2143994,1984,1985,7,8,181,212,-1266
485274,2140695,1984,1985,7,8,181,212,-5594
485903,2144382,1984,1985,7,8,181,212,-5239
479642,2147289,1984,1985,7,8,181,212,-3728
485550,2142726,1984,1985,7,8,181,212,-1706
485111,2142220,1984,1985,7,8,181,212,-3818
483779,2141901,1984,1985,7,8,181,212,-3299
483060,2143897,1984,1985,7,8,181,212,-942
482687,2138340,1984,1985,7,8,181,212,-3890
481901,2135103,1984,1985,7,8,181,212,-4538
477073,2150067,1984,1985,7,8,181,212,-1747
481168,2151220,1984,1985,7,8,181,212,-989
484258,2143551,1984,1985,7,8,181,212,-7267
486349,2143484,1984,1985,7,8,181,212,-819
482187,2138640,1984,1985,7,8,181,212,-1145
484853,2136072,1984,1985,7,8,181,212,-1718
481404,2150143,1984,1985,7,8,181,212,-2080
481648,2151031,1984,1985,7,8,181,212,-4485
478238,2150738,1984,1985,7,8,181,212,-2383
477902,2150276,1984,1985,7,8,181,212,-2903
487813,2142061,1984,1985,7,8,181,212,-1407
487121,2145200,1984,1985,7,8,181,212,-1493
480791,2133270,1984,1985,7,8,181,212,-968
485843,2150447,1984,1985,7,8,181,212,-2427
498446,2140032,1984,1985,7,8,181,212,-1715
480210,2151387,1984,1985,7,8,181,212,-2681
478906,2138404,1984,1985,7,8,181,212,-2841
481682,2148727,1984,1985,7,8,181,212,-1787
481343,2144628,1984,1985,7,8,181,212,-3488
487162,2141990,1984,1985,7,8,181,212,-5675
487094,2143085,1984,1985,7,8,181,212,-4960
480489,2134541,1984,1985,7,8,181,212,-4479
485383,2135593,1984,1985,7,8,181,212,-1030
485353,2136042,1984,1985,7,8,181,212,-4639
489804,2135343,1984,1985,7,8,181,212,-2253
481368,2134327,1984,1985,7,8,181,212,-951
480015,2134312,1984,1985,7,8,181,212,-6286
479873,2134178,1984,1985,7,8,181,212,-4314
477696,2134789,1984,1985,7,8,181,212,-2965
482128,2135810,1984,1985,7,8,181,212,-2161
483719,2134751,1984,1985,7,8,181,212,-3970
483445,2136059,1984,1985,7,8,181,212,-6532
482587,2134705,1984,1985,7,8,181,212,-4216
483587,2135232,1984,1985,7,8,181,212,-4769
487365,2136808,1984,1985,7,8,181,212,-3490
480277,2137821,1984,1985,7,8,181,212,-4786
482186,2134254,1984,1985,7,8,181,212,-2219
483267,2136640,1984,1985,7,8,181,212,-6065
485577,2137590,1984,1985,7,8,181,212,-1563
485987,2137418,1984,1985,7,8,181,212,-1550
485357,2138170,1984,1985,7,8,181,212,-4584
481261,2131506,1984,1985,7,8,181,212,-4304
486699,2140007,1984,1985,7,8,181,212,-4901
487793,2133865,1984,1985,7,8,181,212,-6133
485681,2132491,1984,1985,7,8,181,212,-3974
487314,2135852,1984,1985,7,8,181,212,-3257
486679,2133212,1984,1985,7,8,181,212,-5274
487734,2132727,1984,1985,7,8,181,212,-8888
485573,2136312,1984,1985,7,8,181,212,-2538
486493,2134490,1984,1985,7,8,181,212,-4290
484822,2133935,1984,1985,7,8,181,212,-5528
484272,2133665,1984,1985,7,8,181,212,-2419
483200,2133848,1984,1985,7,8,181,212,-2553
484192,2132586,1984,1985,7,8,181,212,-2555
483602,2132446,1984,1985,7,8,181,212,-2611
486233,2131345,1984,1985,7,8,181,212,-4320
486333,2132216,1984,1985,7,8,181,212,-956
488634,2132855,1984,1985,7,8,181,212,-684
488153,2133115,1984,1985,7,8,181,212,-3323
486343,2136134,1984,1985,7,8,181,212,-3133
488083,2134134,1984,1985,7,8,181,212,-5351
485969,2135229,1984,1985,7,8,181,212,-3019
489444,2134015,1984,1985,7,8,181,212,-3108
489484,2134564,1984,1985,7,8,181,212,-2157
488874,2136877,1984,1985,7,8,181,212,-6626
493646,2134643,1984,1985,7,8,181,212,-5147
492327,2134822,1984,1985,7,8,181,212,-3995
493246,2135738,1984,1985,7,8,181,212,-2281
492660,2136245,1984,1985,7,8,181,212,-1219
481265,2133300,1984,1985,7,8,181,212,-1963
481103,2138473,1984,1985,7,8,181,212,-1301
482401,2131586,1984,1985,7,8,181,212,-3740
482632,2132332,1984,1985,7,8,181,212,-1152
480912,2132969,1984,1985,7,8,181,212,-2851
483430,2130663,1984,1985,7,8,181,212,-4565
483177,2130602,1984,1985,7,8,181,212,-5184
483552,2130452,1984,1985,7,8,181,212,-1884
483815,2130811,1984,1985,7,8,181,212,-4362
484339,2131154,1984,1985,7,8,181,212,-1938
485210,2132061,1984,1985,7,8,181,212,-3903
484935,2131404,1984,1985,7,8,181,212,-1315
485856,2141928,1984,1985,7,8,181,212,-925
484129,2130853,1984,1985,7,8,181,212,-3740
483792,2130536,1984,1985,7,8,181,212,-3826
481638,2133393,1984,1985,7,8,181,212,-6288
483072,2129627,1984,1985,7,8,181,212,-1908
480995,2131462,1984,1985,7,8,181,212,-172
486705,2123955,1984,1985,7,8,181,212,-976
480443,2134197,1984,1985,7,8,181,212,-1210
479950,2133465,1984,1985,7,8,181,212,-4856
479688,2133363,1984,1985,7,8,181,212,-131
478437,2134424,1984,1985,7,8,181,212,-544
476178,2134095,1984,1985,7,8,181,212,-3283
483120,2131330,1984,1985,7,8,181,212,-3228
476720,2134847,1984,1985,7,8,181,212,-1901
477814,2133790,1984,1985,7,8,181,212,-1895
482211,2130826,1984,1985,7,8,181,212,-2443
479896,2133084,1984,1985,7,8,181,212,-4382
485550,2142726,1984,1985,7,8,181,212,-2262
486562,2130782,1984,1985,7,8,181,212,-2512
487133,2129237,1984,1985,7,8,181,212,-4792
487635,2129008,1984,1985,7,8,181,212,-956
487975,2128974,1984,1985,7,8,181,212,-10495
487231,2128266,1984,1985,7,8,181,212,-2965
488178,2127972,1984,1985,7,8,181,212,-12410
489421,2127836,1984,1985,7,8,181,212,-5437
487085,2126212,1984,1985,7,8,181,212,-5539
486650,2126527,1984,1985,7,8,181,212,-2965
488882,2127217,1984,1985,7,8,181,212,-9131
487111,2126517,1984,1985,7,8,181,212,-2965
489958,2126538,1984,1985,7,8,181,212,-2185
486666,2126212,1984,1985,7,8,181,212,-1878
489992,2126177,1984,1985,7,8,181,212,-3056
490912,2126096,1984,1985,7,8,181,212,-1726
492891,2126808,1984,1985,7,8,181,212,-5714
488261,2127516,1984,1985,7,8,181,212,-4991
486026,2130803,1984,1985,7,8,181,212,-5383
485222,2130406,1984,1985,7,8,181,212,-2107
496467,2128172,1984,1985,7,8,181,212,-2965
493006,2128467,1984,1985,7,8,181,212,-1560
492890,2127862,1984,1985,7,8,181,212,-5016
497615,2129035,1984,1985,7,8,181,212,-5552
497036,2129582,1984,1985,7,8,181,212,-3489
497315,2129600,1984,1985,7,8,181,212,-4931
497439,2129597,1984,1985,7,8,181,212,-4921
496647,2129289,1984,1985,7,8,181,212,-7035
496435,2128999,1984,1985,7,8,181,212,-8186
496048,2129025,1984,1985,7,8,181,212,-9050
495713,2128981,1984,1985,7,8,181,212,-14578
495413,2128559,1984,1985,7,8,181,212,-9986
495360,2128726,1984,1985,7,8,181,212,-7612
494961,2128603,1984,1985,7,8,181,212,-6979
492704,2128176,1984,1985,7,8,181,212,-3745
492917,2128568,1984,1985,7,8,181,212,-8884
492829,2128339,1984,1985,7,8,181,212,-9927
491807,2127960,1984,1985,7,8,181,212,-4213
490706,2127793,1984,1985,7,8,181,212,-6337
496162,2128409,1984,1985,7,8,181,212,-2721
489528,2127154,1984,1985,7,8,181,212,-7674
489441,2127276,1984,1985,7,8,181,212,-2446
487902,2127087,1984,1985,7,8,181,212,-2827
492715,2127316,1984,1985,7,8,181,212,-2419
